mean,std,abs_mean,iqr,bp_delta,bp_theta,bp_alpha,bp_beta
4.768372e-10,0.014316756,0.0112191755,0.018507,0.06260409,0.028367084,0.06331122,0.031596832
5.2452087e-10,0.012565602,0.009693242,0.01570762,0.05196367,0.01992879,0.042896997,0.033561327
-3.0994415e-10,0.012405178,0.009469455,0.014930015,0.034449432,0.018967217,0.0345335,0.032315392
-1.2715658e-10,0.013101746,0.010128062,0.016329706,0.067221254,0.0323074,0.051091366,0.033307813
-1.2079875e-09,0.013338308,0.010437339,0.01710731,0.042774025,0.025081895,0.044335753,0.036220618
-1.7881393e-09,0.013680861,0.010438508,0.016057543,0.046060838,0.032033384,0.045106757,0.03611189
-2.7020772e-10,0.013341878,0.010399227,0.017107312,0.061729413,0.047026936,0.051637113,0.037167728
3.0199687e-10,0.013055404,0.010158605,0.016485225,0.037635397,0.024454677,0.048504736,0.02970359
-8.9009605e-10,0.011246654,0.008628215,0.013841369,0.02875056,0.019170268,0.033719808,0.029451746
4.2915344e-10,0.010923544,0.008280996,0.013530326,0.033689916,0.019630367,0.038537044,0.031162819
1.9073486e-10,0.0142306825,0.011168209,0.018506998,0.03998245,0.024581201,0.04945718,0.033607937
2.5749207e-09,0.0135011505,0.010524155,0.016951788,0.040301885,0.031713143,0.04811245,0.031038418
1.0172526e-09,0.012056091,0.0089286,0.013685848,0.053004324,0.024629772,0.040955085,0.02953834
-3.0199687e-10,0.012228752,0.009435969,0.015085536,0.041408937,0.01877465,0.058879063,0.029362898
-7.311503e-10,0.013288759,0.010016483,0.016018663,0.03144882,0.025891773,0.056441113,0.032202017
-1.2715658e-10,0.011929094,0.009118401,0.014618974,0.040772095,0.017827548,0.045353618,0.027998814
-2.5192897e-09,0.010367972,0.00779498,0.012286159,0.036134433,0.01773847,0.036121257,0.029446153
1.9868215e-10,0.010375633,0.00788957,0.0125972,0.03305308,0.017561035,0.035008803,0.028946344
9.536744e-10,0.011797409,0.008962217,0.013841369,0.038520962,0.018926281,0.036653947,0.02976136
1.1920929e-09,0.012614398,0.009649229,0.015241058,0.042596962,0.02644362,0.048718728,0.03151779
1.0649364e-09,0.013185709,0.010224548,0.016796267,0.02987442,0.028726678,0.04759705,0.028448012
9.218852e-10,0.010714799,0.008047857,0.0125972,0.030228032,0.018340508,0.032983612,0.028414715
2.002716e-09,0.01280092,0.009810173,0.015707621,0.037560344,0.030940022,0.0732693,0.033237968
-8.503596e-10,0.0106860455,0.008154533,0.013063763,0.034401022,0.015778443,0.044536095,0.026967129
2.3841857e-11,0.012909298,0.009932855,0.016018663,0.055294026,0.03554766,0.080822796,0.033771615
5.086263e-10,0.012249023,0.009603367,0.015863143,0.037906997,0.021338249,0.042788483,0.030282043
-7.6293943e-10,0.022214744,0.0142566,0.01881804,0.05477661,0.03198905,0.039149106,0.03683532
8.9009605e-10,0.027118186,0.018076383,0.023639191,0.03546647,0.018204367,0.060271338,0.047614697
-5.4041543e-10,0.016044196,0.012409133,0.020062208,0.05196809,0.029592486,0.066619776,0.04594425
5.086263e-10,0.0152210435,0.0118195545,0.019284602,0.06285512,0.02269864,0.05779209,0.045095734
1.6927719e-09,0.013582816,0.010435087,0.016951788,0.035879225,0.021831438,0.04894388,0.04855601
-8.2651774e-10,0.013913415,0.010678053,0.01710731,0.04954468,0.022354838,0.05290883,0.039131507
-3.1789144e-10,0.015849404,0.01232207,0.020062208,0.040868215,0.026675219,0.05091633,0.048761234
5.5631e-10,0.015072968,0.011610857,0.018351477,0.050878156,0.02992266,0.036707904,0.047297414
1.0331471e-09,0.013492153,0.0106418915,0.017884914,0.050783344,0.032486834,0.05137958,0.029641543
2.5431315e-10,0.011454478,0.008729397,0.013685849,0.033615388,0.023234673,0.03806293,0.032573495
1.4384588e-09,0.0119322,0.00906346,0.014463454,0.03424975,0.02662156,0.04697627,0.028516322
6.67572e-10,0.013011414,0.009969879,0.01570762,0.03465545,0.016353404,0.03187874,0.029530333
-2.861023e-10,0.010741506,0.008135681,0.012908242,0.035671886,0.020013932,0.025958419,0.027159262
1.11262e-09,0.01141015,0.008759541,0.014152411,0.035084948,0.01988146,0.03832196,0.034273934
-8.1857043e-10,0.013375849,0.0102822175,0.016640747,0.043792635,0.026335748,0.04574019,0.032846328
-5.4041543e-10,0.025455896,0.019533701,0.031726282,0.056416355,0.034321066,0.046182226,0.09174659
1.1285146e-09,0.022132026,0.0172124,0.027877139,0.05513267,0.021561107,0.050841264,0.07706062
6.3578287e-10,0.023884533,0.018548258,0.029704511,0.061441194,0.026600467,0.061586265,0.08850129
7.947286e-10,0.021286655,0.016443366,0.026594091,0.03794248,0.0279218,0.03123,0.073775604
1.0490417e-09,0.021842677,0.016995888,0.027682737,0.054823007,0.02939421,0.053360697,0.07750863
-8.7420143e-10,0.021365883,0.016542846,0.026438568,0.056060504,0.027708251,0.0656741,0.09227992
8.2651774e-10,0.019851895,0.015508952,0.02503888,0.040511355,0.030142782,0.059491817,0.0650094
-6.198883e-10,0.016710803,0.012952025,0.020839814,0.046541337,0.036028463,0.06670622,0.0606769
2.0980835e-09,0.017759861,0.013647386,0.02161742,0.025632992,0.029079966,0.052801292,0.056964684
3.8146972e-10,0.015056987,0.0116645545,0.018507,0.036010105,0.027609436,0.044754833,0.048707396
-2.193451e-09,0.0136016365,0.010303629,0.015863143,0.049422424,0.02294883,0.049387585,0.038801335
3.1789144e-10,0.010380706,0.007865929,0.012752722,0.029142512,0.020455115,0.047713052,0.031688143
-1.2715658e-10,0.033916205,0.020995019,0.026127528,0.15885928,0.026781786,0.044085167,0.08622323
1.2715657e-09,0.040710505,0.024077332,0.027216172,0.64331275,0.024426231,0.05579138,0.18712711
3.8146972e-10,0.01363627,0.010359909,0.016640747,0.060540397,0.02840139,0.0714145,0.04311568
-5.2452087e-10,0.012800826,0.009644326,0.015241058,0.032151565,0.023359295,0.04862498,0.035264686
1.1046728e-09,0.011855591,0.008881631,0.013841369,0.038408577,0.017929466,0.04742939,0.030145822
8.8214874e-10,0.0145424735,0.011255059,0.018507,0.050234836,0.03042555,0.080583856,0.035735745
1.7960866e-09,0.012114697,0.009370392,0.015279938,0.051461775,0.022879153,0.05524549,0.037951723
-5.9604643e-10,0.01742417,0.012213859,0.017418351,0.035970632,0.024139278,0.037999235,0.044636723
-1.1920929e-09,0.015679538,0.011924086,0.01866252,0.10495782,0.021354752,0.0481292,0.03796676
-1.2079875e-09,0.013740155,0.010487563,0.016640747,0.03906013,0.023027765,0.049273014,0.034486234
1.7166137e-09,0.014350793,0.011123712,0.018195957,0.035020478,0.035979196,0.07278343,0.04025237
-9.377797e-10,0.01271898,0.009611943,0.014930016,0.038597632,0.018857423,0.029443583,0.033123314
-1.748403e-10,0.014019439,0.010823411,0.017418351,0.036258835,0.025406178,0.0627974,0.038093325
8.5830687e-10,0.014530841,0.011446845,0.019129083,0.056332216,0.033852037,0.06205348,0.039626785
3.0199687e-10,0.01113979,0.008566384,0.013841368,0.03745835,0.019668961,0.062267467,0.029190943
1.7801921e-09,0.012381465,0.009543236,0.015552101,0.047178272,0.02151104,0.048372526,0.032807145
-9.854635e-10,0.013717229,0.010736466,0.017729394,0.038686696,0.02215612,0.05552427,0.030243598
1.970927e-09,0.011511674,0.008819221,0.014618973,0.038196046,0.026305275,0.04560012,0.029265152
3.1789144e-11,0.012992423,0.010064447,0.016329706,0.055162665,0.027657688,0.041761655,0.031606264
-8.5830687e-10,0.01502892,0.011993624,0.020684293,0.043026105,0.034133535,0.055870924,0.027939927
-2.0901363e-09,0.010497985,0.00786001,0.012441679,0.032782294,0.019015854,0.0444218,0.029454723
1.5258789e-09,0.05012174,0.026680404,0.02379471,0.048925854,0.03626817,0.04527613,0.089634925
5.086263e-10,0.028229315,0.021968525,0.034992225,0.0803621,0.03363228,0.07238124,0.10389133
1.748403e-10,0.023548972,0.018684644,0.03125972,0.056251872,0.054268163,0.074061915,0.07446136
-4.4504803e-10,0.027470708,0.01983724,0.028771382,0.07494162,0.021723771,0.0405626,0.07850439
-6.0399374e-10,0.021356372,0.016756672,0.027527217,0.05583474,0.03809234,0.057348408,0.06399567
-1.11262e-09,0.021388624,0.016748954,0.027216174,0.06471622,0.04002036,0.069719024,0.06433779
1.0808309e-09,0.018600859,0.014414414,0.023172628,0.057112206,0.037569575,0.046158966,0.06311039
1.7642975e-09,0.018390287,0.014342832,0.02317263,0.091376394,0.047467776,0.079951204,0.053461984
4.768372e-10,0.015654758,0.011918183,0.018973563,0.045287717,0.027660096,0.057608534,0.045833774
1.2834867e-09,0.017174328,0.013170329,0.020878695,0.040075906,0.018209985,0.047142662,0.057346355
1.8199285e-09,0.01741259,0.013437815,0.02161742,0.039344486,0.019345338,0.034312397,0.061189346
9.536744e-10,0.020375764,0.015969038,0.026127525,0.049440756,0.02545147,0.05794585,0.061543632
7.4704487e-10,0.011914345,0.00925493,0.015085536,0.028796518,0.016848218,0.043428514,0.03057983
-9.218852e-10,0.011841071,0.009165956,0.014930016,0.043557927,0.024357647,0.036822256,0.03349683
-4.1325887e-10,0.017106792,0.012037322,0.018506998,0.045746293,0.028084606,0.05977074,0.035133433
2.5431315e-10,0.036446407,0.026945207,0.04136859,0.05917935,0.029529428,0.07072567,0.1473681
3.8146972e-10,0.02384115,0.018691227,0.030482113,0.055259433,0.035619147,0.07201844,0.0778451
-1.0172526e-09,0.019217614,0.014959937,0.024261277,0.03755952,0.030158814,0.04406564,0.06775219
7.6293943e-10,0.03790627,0.028706726,0.04354588,0.17294915,0.035573985,0.046939258,0.19402035
0.0,0.01938806,0.015009068,0.024105754,0.069596715,0.027910596,0.08056086,0.051895488
-1.1324882e-09,0.012539,0.009512098,0.014930016,0.03748352,0.026366564,0.053405035,0.04125286
-6.357829e-11,0.013776147,0.010737793,0.017729394,0.051794287,0.02922608,0.05659149,0.03418973
-2.384186e-10,0.012846936,0.009829643,0.016018663,0.052866112,0.026006436,0.04966272,0.04027631
-4.768372e-10,0.015453894,0.0122756865,0.020995334,0.044020798,0.028758567,0.06928666,0.03793785
-4.768372e-10,0.014092832,0.010854202,0.01757387,0.05064074,0.03242257,0.065133594,0.03524994
5.086263e-10,0.012956696,0.0099850455,0.016018663,0.05274761,0.022280825,0.043147553,0.03541889
-1.6848246e-09,0.01375129,0.010736178,0.01757387,0.033205535,0.02019506,0.04850742,0.03704368
-2.861023e-10,0.01407838,0.011006563,0.018195957,0.04461302,0.024037601,0.041601114,0.03399736
1.2715658e-10,0.014377948,0.011395657,0.019440124,0.034237128,0.020663224,0.047424104,0.032350123
4.1325887e-10,0.012692546,0.009786267,0.01570762,0.040984526,0.021106822,0.053077668,0.033083107
-1.5417735e-09,0.013116599,0.010109161,0.016640747,0.04390643,0.02479029,0.051250346,0.03274887
1.5894572e-10,0.012714829,0.009737192,0.015863143,0.04622569,0.02394815,0.040084623,0.031212034
-6.0399374e-10,0.013295459,0.010242403,0.016485225,0.055365086,0.03847302,0.06420302,0.037542213
9.854635e-10,0.013207295,0.009981885,0.015863141,0.05029458,0.029088061,0.026740067,0.028292269
-1.1444092e-09,0.0125256935,0.009739023,0.016018663,0.024328046,0.030223614,0.07904762,0.030670619
-1.4940897e-09,0.011861,0.00908761,0.014618974,0.044871286,0.0311772,0.06399124,0.031168543
3.0199687e-09,0.012458028,0.009586231,0.015396578,0.089161195,0.036315713,0.04427371,0.030869829
-1.6371409e-09,0.012613492,0.009165691,0.013724728,0.08434317,0.031716596,0.029272817,0.030145736
1.2715657e-09,0.014849721,0.01030049,0.014774495,0.20645428,0.046198297,0.030025514,0.033192955
2.193451e-09,0.01229766,0.009465957,0.015085536,0.04546135,0.03492798,0.043816157,0.028166346
-1.7722448e-09,0.01546246,0.010361337,0.014930016,0.07249911,0.02886441,0.014693744,0.027108848
-8.8214874e-10,0.014566125,0.0104741445,0.015863143,0.1530323,0.034057442,0.035734102,0.031708337
-8.424123e-10,0.013248883,0.010147408,0.016329704,0.073371395,0.033878777,0.020843778,0.028080888
7.6293943e-10,0.013632532,0.010252956,0.015552101,0.14124823,0.034464955,0.03838599,0.034247354
2.2252401e-10,0.016472016,0.010954005,0.014774495,0.07427968,0.022633702,0.021327289,0.036521718
3.496806e-10,0.014359687,0.010294798,0.014930016,0.15616444,0.04762601,0.038003817,0.033794507
5.722046e-10,0.013379153,0.00922586,0.013374805,0.0530684,0.03601729,0.030741453,0.03238492
-3.6557515e-10,0.014882244,0.010804379,0.016640745,0.047567558,0.029942194,0.058656067,0.0332765
-1.9550324e-09,0.013802427,0.01026849,0.015707621,0.08490241,0.029954422,0.018289454,0.0300172
2.861023e-10,0.021494376,0.013423796,0.017262831,0.3702263,0.07048757,0.14812672,0.042004805
2.0662944e-10,0.015193169,0.011220463,0.016796269,0.14913343,0.046734698,0.027685212,0.030631535
1.1444092e-09,0.016543988,0.011776223,0.017418351,0.23022161,0.057508945,0.040906157,0.037324835
1.223882e-09,0.012104939,0.008551758,0.0125972,0.09499039,0.029038412,0.025152897,0.034888502
5.722046e-10,0.01827953,0.012538277,0.017884914,0.26434046,0.03845601,0.043328904,0.035209347
-2.7020772e-10,0.016758168,0.011705204,0.016796267,0.3765607,0.050452877,0.04611761,0.040463574
1.0967255e-09,0.015941726,0.01122914,0.016329704,0.3523836,0.044903923,0.03754335,0.03159308
1.1444092e-09,0.027045002,0.016050376,0.019751165,0.78124636,0.046502326,0.073386386,0.041470658
-8.106232e-10,0.016901761,0.011860876,0.017107312,0.12697382,0.036160514,0.03666766,0.035719447
1.2715657e-09,0.020194806,0.013617005,0.018507,0.49381405,0.06468892,0.038486373,0.03773784
-7.311503e-10,0.014922122,0.011046703,0.016640747,0.13770366,0.046185263,0.06389586,0.034564402
-1.4146169e-09,0.017602151,0.011629317,0.01570762,0.4367584,0.06474488,0.07508683,0.044309087
3.496806e-10,0.016076269,0.011537742,0.01710731,0.14955482,0.04491254,0.03614936,0.038756553
6.993612e-10,0.020039646,0.012871513,0.01710731,0.3365847,0.030724771,0.048892915,0.0355252
1.3987224e-09,0.018792165,0.01294646,0.018351477,0.20530705,0.05531374,0.047796957,0.033896666
-2.3682911e-09,0.017992442,0.0127604185,0.01866252,0.080183096,0.02552427,0.020794753,0.029137485
2.7020772e-09,0.015177216,0.0113724405,0.017884914,0.18316887,0.029087292,0.045978084,0.0337513
-2.1298727e-09,0.016781691,0.012101882,0.017884914,0.13062397,0.040670127,0.047995176,0.035731237
5.880992e-10,0.0190535,0.01419682,0.02181182,0.33359808,0.07609252,0.06741248,0.037868027
-1.11262e-09,0.018306607,0.013570649,0.020373251,0.21177566,0.033113938,0.06837661,0.036300864
-2.1696092e-09,0.014127202,0.010542336,0.016640745,0.25560468,0.032727018,0.029239528,0.036166426
-9.695689e-10,0.022179717,0.0143372435,0.01881804,0.64753973,0.041112147,0.06000683,0.042769086
-1.3510386e-09,0.018019244,0.012927564,0.019751165,0.31623825,0.05331502,0.050327454,0.043789953
-8.304914e-10,0.017704496,0.011513878,0.015552101,0.15830548,0.045948222,0.07486793,0.041509412
-1.5894572e-11,0.021464445,0.013530203,0.017729394,0.41177434,0.050442535,0.062130027,0.042689122
-5.086263e-10,0.015993088,0.011943483,0.018195957,0.11824683,0.029716145,0.040977668,0.030385781
6.3578287e-10,0.022121985,0.015208765,0.020839812,0.37518173,0.060854107,0.07437151,0.031863544
1.7801921e-09,0.022888398,0.0148236975,0.019284602,0.183777,0.034155387,0.066967405,0.035053916
1.0808309e-09,0.0223337,0.014314556,0.018973561,0.23423986,0.045595486,0.032774635,0.035701968
1.9073487e-09,0.022615397,0.014185434,0.017729394,0.1787186,0.030444697,0.039495256,0.033782244
-7.311503e-10,0.014724045,0.010653431,0.01570762,0.07302815,0.03378169,0.026750756,0.0310058
2.861023e-10,0.020261226,0.01310071,0.017729394,0.11883219,0.033507857,0.0491354,0.036097337
2.384186e-10,0.019118285,0.012764614,0.017884916,0.06729797,0.025448479,0.042021036,0.033233337
1.2715658e-10,0.020377021,0.014392434,0.020839814,0.14271282,0.056112908,0.049032904,0.034032144
-1.4940897e-09,0.019951185,0.012911086,0.017107308,0.2827937,0.028830115,0.04237205,0.03474103
-1.891454e-09,0.022650136,0.014306122,0.019284602,0.39107525,0.03174427,0.047996163,0.0324766
-5.722046e-10,0.026516093,0.018212683,0.023328148,0.18878044,0.037277386,0.03401555,0.039200693
1.8755595e-09,0.01398418,0.010603988,0.016640747,0.09817384,0.02666093,0.03134431,0.036737226
-1.0172526e-09,0.017802607,0.012111984,0.017573874,0.11783779,0.038231242,0.046051998,0.03527855
-9.536744e-10,0.022033012,0.01353612,0.016951788,0.055316117,0.02655932,0.029790575,0.032209165
1.3987224e-09,0.02312805,0.015881093,0.020684293,0.09820474,0.038436785,0.043716125,0.030939464
-7.6293943e-10,0.033653054,0.022610834,0.026944011,0.07427439,0.043719284,0.04143752,0.043408975
0.0,0.04679058,0.036115274,0.057387248,0.82954144,0.056040443,0.06047437,0.24187604
6.3578287e-10,0.05667772,0.038271207,0.044012442,0.14721861,0.02461197,0.042507786,0.07178329
1.2079875e-09,0.02996005,0.02215433,0.034214616,0.4489458,0.019583803,0.03647116,0.041939467
-6.5167743e-10,0.013999627,0.010886147,0.017729394,0.03563653,0.01506932,0.029716624,0.026386034
3.8146972e-10,0.017482905,0.013630082,0.02177294,0.05877368,0.015685463,0.026169319,0.025246032
-2.3841857e-09,0.013571885,0.010581908,0.017418351,0.056924578,0.03178236,0.03635601,0.02824964
1.6371409e-09,0.01402679,0.010790375,0.017107308,0.0612627,0.017539917,0.03680819,0.027314102
1.9073487e-09,0.025884958,0.01855153,0.02643857,0.19146053,0.023887038,0.041336324,0.1456242
-1.5894572e-10,0.020577518,0.016345162,0.027838258,0.1558906,0.02305557,0.027499275,0.04880592
1.1444092e-09,0.018854503,0.013238151,0.01866252,0.1909836,0.01880497,0.030016063,0.04882047
4.3710072e-10,0.01149816,0.009032631,0.014657853,0.043211192,0.018580155,0.038184892,0.024070209
9.377797e-10,0.012212605,0.009613887,0.0157465,0.039712213,0.024846908,0.035958383,0.024763556
9.218852e-10,0.017518014,0.012504432,0.019129083,0.051087484,0.023751616,0.03451046,0.024695855
-6.993612e-10,0.015940107,0.012651336,0.021306377,0.07657625,0.019122511,0.023717968,0.030296484
8.2651774e-10,0.014561176,0.011475313,0.01881804,0.03721593,0.03431145,0.046371195,0.03230727
1.4305115e-10,0.014215095,0.01112664,0.018351477,0.033834945,0.021700136,0.055330582,0.030040838
1.9073486e-10,0.014139125,0.011168429,0.018818041,0.039400082,0.019714331,0.0409607,0.02839485
7.0333483e-10,0.015121482,0.0119167855,0.019906687,0.04528364,0.029955866,0.048161596,0.028328845
1.4305115e-10,0.013059846,0.010204583,0.016796267,0.044429038,0.030062208,0.039853305,0.030228708
6.0399374e-10,0.016831173,0.012836029,0.02021773,0.027878353,0.015046136,0.040813375,0.024691276
8.2651774e-10,0.014833965,0.01169982,0.019284602,0.038931035,0.018805904,0.03442746,0.024360543
2.5431315e-10,0.014393163,0.011325127,0.01866252,0.02960987,0.02393156,0.062097292,0.029976426
-7.4704487e-10,0.013336053,0.010531213,0.017457232,0.04069181,0.01960527,0.056178086,0.025036262
2.5431315e-10,0.013142701,0.010315471,0.01683515,0.031226892,0.016168922,0.045678575,0.02523216
-2.6226044e-10,0.011211276,0.008730625,0.014307932,0.020798476,0.01417236,0.028819874,0.02801211
4.768372e-10,0.013320678,0.010445532,0.017262831,0.037870124,0.037383225,0.05322012,0.026895935
-1.335144e-09,0.011919682,0.009315719,0.015241058,0.02747957,0.024014557,0.056703173,0.024691863
1.2397766e-09,0.012805115,0.010054529,0.016796267,0.06689087,0.014463009,0.021214332,0.022655446
8.7420143e-10,0.012524814,0.00982645,0.016174182,0.03663629,0.023268027,0.032791466,0.021698575
-7.947286e-10,0.012425721,0.009419223,0.014930015,0.051413737,0.020605775,0.019135853,0.021184098
-1.5894572e-10,0.015161779,0.010415685,0.015124417,0.10716223,0.029203761,0.04450188,0.022541791
1.0808309e-09,0.0108273,0.008288396,0.013063764,0.032608006,0.019508593,0.02047058,0.01730564
2.2093456e-09,0.011821194,0.00931496,0.015552101,0.064935364,0.025729436,0.035485227,0.023823487
4.4504803e-10,0.012887678,0.009899879,0.015552101,0.027098939,0.021287555,0.033712212,0.024994131
-2.861023e-10,0.010165046,0.007908777,0.012908243,0.04235289,0.021239154,0.01732663,0.019610355
1.0808309e-09,0.013655274,0.009979091,0.015435459,0.16380686,0.028338129,0.02232116,0.02086321
2.0662944e-10,0.0134541895,0.010097054,0.0155521,0.12786792,0.040219877,0.05535892,0.028053865
-3.1789144e-11,0.01644584,0.01121624,0.01590202,0.17202577,0.059741773,0.03864353,0.024109937
